u10 Ensembl ID,u10 mean gene weight,u10 gene weight SD,u10 CV,u102540 Ensembl ID,u102540 mean gene weight,u102540 gene weight SD,u102540 CV,u11150 Ensembl ID,u11150 mean gene weight,u11150 gene weight SD,u11150 CV,u202260 Ensembl ID,u202260 mean gene weight,u202260 gene weight SD,u202260 CV,u39566 Ensembl ID,u39566 mean gene weight,u39566 gene weight SD,u39566 CV,u134800 Ensembl ID,u134800 mean gene weight,u134800 gene weight SD,u134800 CV,u102324 Ensembl ID,u102324 mean gene weight,u102324 gene weight SD,u102324 CV
ENSMMUG00000046325,0.0,0.0,,ENSMMUG00000046325,-0.016128070943505556,0.03606346297561759,-2.2360679774997894,ENSMMUG00000046325,0.023032163971540176,0.006681079712955462,0.29007607453693784,ENSMMUG00000046325,0.04579782171021013,0.06843432304701648,1.4942702620233963,ENSMMUG00000046325,-0.1367917667226133,0.03843257137371592,-0.2809567585427095,ENSMMUG00000046325,0.051570788076481876,0.09008344388039533,1.7467920743580143,ENSMMUG00000046325,-0.07819415282528772,0.18633895907899084,-2.3830293231174884
ENSMMUG00000056626,0.19449591901952903,0.10177083177103953,0.5232543298804171,ENSMMUG00000056626,-0.22032714475056173,0.2164614945800334,-0.9824549527253905,ENSMMUG00000056626,0.0475004179967801,0.07851494678934265,1.6529317025097532,ENSMMUG00000056626,-0.017594236471130623,0.2515343667238461,-14.296407072655551,ENSMMUG00000056626,0.014232478658027741,0.012662649954846008,0.8897009620811002,ENSMMUG00000056626,-0.08526580173193503,0.2640540539850527,-3.096834236253422,ENSMMUG00000056626,0.060424400704675356,0.2192700639526868,3.6288330772922457
ENSMMUG00000065341,-0.006083751111674481,0.013603681043894056,-2.23606797749979,ENSMMUG00000065341,-0.0003386383632700638,0.0007572184000611306,-2.23606797749979,ENSMMUG00000065341,0.0,0.0,,ENSMMUG00000065341,-0.03484178063478715,0.08632204482385934,-2.477544007543422,ENSMMUG00000065341,0.22456110610512667,0.12865559508209848,0.5729202056115154,ENSMMUG00000065341,-0.00018329057535200477,0.05451037636723254,-297.39868655301444,ENSMMUG00000065341,0.04985398989299022,0.10316144816615522,2.069271654838209
ENSMMUG00000059071,-0.01545974242843149,0.03456903498461049,-2.23606797749979,ENSMMUG00000059071,-0.005395565317489648,0.01206485082694709,-2.23606797749979,ENSMMUG00000059071,0.0,0.0,,ENSMMUG00000059071,0.06337814501559358,0.10182518336849297,1.6066292780175229,ENSMMUG00000059071,-0.08099094633908355,0.21311218776783894,-2.631308774632728,ENSMMUG00000059071,0.0,0.0,,ENSMMUG00000059071,-0.05495879768269061,0.08189239471497212,-1.4900688910224158
ENSMMUG00000017897,0.023558757229849802,0.044240931140216724,1.8778974930036572,ENSMMUG00000017897,-0.0350452005853791,0.03605659042582902,-1.0288595820128326,ENSMMUG00000017897,-0.022304404534934704,0.02003133018659808,-0.8980885436875763,ENSMMUG00000017897,-0.05896534817739946,0.1509294731365177,-2.559629982722068,ENSMMUG00000017897,-0.0792753032051774,0.07679116071880564,-0.9686643584327594,ENSMMUG00000017897,0.027378249208366557,0.09033302789432159,3.2994450158893502,ENSMMUG00000017897,-0.00486058136482724,0.11495548200885845,-23.650562223011843
ENSMMUG00000009287,-0.0052707352980211975,0.0189695683365337,-3.599036427356821,ENSMMUG00000009287,0.19335253885670736,0.09340544093210408,0.48308360202772616,ENSMMUG00000009287,-0.017899690423197844,0.020592400807031057,-1.1504333494138805,ENSMMUG00000009287,0.004616439864431711,0.2016942737768988,43.690436721789204,ENSMMUG00000009287,0.18896301808068863,0.08259592579188593,0.43710100860379386,ENSMMUG00000009287,0.12427575038133735,0.10608403513279933,0.8536181419728535,ENSMMUG00000009287,0.05445657532134795,0.32436368140930544,5.9563731192282505
ENSMMUG00000058774,-0.0011185356605207402,0.0025011217721820026,-2.2360679774997894,ENSMMUG00000058774,0.0,0.0,,ENSMMUG00000058774,0.0,0.0,,ENSMMUG00000058774,0.011071188418423741,0.09032793486002015,8.15882915601942,ENSMMUG00000058774,-0.06307956904986975,0.11752755887957085,-1.8631636304721002,ENSMMUG00000058774,-0.07374206614118502,0.09468841898060024,-1.2840489009259894,ENSMMUG00000058774,0.2548439169326622,0.23665302790946124,0.9286194889713316
ENSMMUG00000022166,-0.16795058875097127,0.06476437377687357,-0.3856156400434115,ENSMMUG00000022166,-0.10262399503573072,0.1229351666877699,-1.197918348871211,ENSMMUG00000022166,-0.027612397217811262,0.06928884853736857,-2.5093383957505173,ENSMMUG00000022166,-0.12085808550486783,0.18244929378796845,-1.5096159518480863,ENSMMUG00000022166,0.01783705916142611,0.0469986791819539,2.6348894600064923,ENSMMUG00000022166,-0.1677732912088006,0.17573727924652285,-1.0474687477389397,ENSMMUG00000022166,0.035608230947765336,0.2353219198219284,6.608638327670038
ENSMMUG00000020733,0.008567519999664484,0.17354323639049432,20.255947625134286,ENSMMUG00000020733,-0.17485035881792912,0.25956514756355553,-1.484498798391598,ENSMMUG00000020733,-0.20424897669678624,0.09085159810816153,-0.4448080944025167,ENSMMUG00000020733,0.02145922620051371,0.1096291045969912,5.108716575920468,ENSMMUG00000020733,0.034868165197181715,0.012038212692036704,0.34524938791473075,ENSMMUG00000020733,0.11013905261312336,0.2969733235087841,2.696348992141221,ENSMMUG00000020733,-0.05515341915038219,0.18393751193491983,-3.3350155759771285
ENSMMUG00000062486,0.05656332454706751,0.029319461138130228,0.5183475577665684,ENSMMUG00000062486,-0.022908046287146724,0.02823056670725734,-1.2323428350630226,ENSMMUG00000062486,-0.032399596578565136,0.03918058337574461,-1.2092923219193916,ENSMMUG00000062486,-0.02633380811115967,0.16270320846307149,-6.17849145768331,ENSMMUG00000062486,0.16045961541216358,0.12347319531374519,0.7694970164086866,ENSMMUG00000062486,0.25826988396778167,0.09934140730741148,0.3846418551835645,ENSMMUG00000062486,-0.035410015891429454,0.10292825241848667,-2.9067553297370634
ENSMMUG00000005802,-0.02317724303543203,0.03799587054245951,-1.6393610958979727,ENSMMUG00000005802,-0.05210347637560189,0.06523745567801222,-1.252074913538024,ENSMMUG00000005802,0.0,0.0,,ENSMMUG00000005802,-0.09751256759785289,0.09140112479678163,-0.9373266138752988,ENSMMUG00000005802,-0.0057406563465129635,0.057201585164678374,-9.964293577584423,ENSMMUG00000005802,-0.04363935882890129,0.12060083683513619,-2.7635794858485676,ENSMMUG00000005802,-0.1346146732045835,0.18714399188746542,-1.3902198581505998
ENSMMUG00000008978,-0.01155296946567231,0.025833225067222704,-2.2360679774997894,ENSMMUG00000008978,0.010574107480627893,0.02587434060034647,2.4469526764078293,ENSMMUG00000008978,0.0,0.0,,ENSMMUG00000008978,0.026998139251793885,0.03443667462991502,1.2755202982230298,ENSMMUG00000008978,0.04836081630293179,0.22044974602265763,4.558437240632211,ENSMMUG00000008978,0.004860079500619074,0.011150893129101959,2.29438492265025,ENSMMUG00000008978,-0.06627972447136538,0.12114739087764417,-1.8278197720930947
ENSMMUG00000002485,0.07028854616250978,0.028199500565282528,0.40119624184691793,ENSMMUG00000002485,0.002752434362967387,0.025358718420333656,9.213196420420553,ENSMMUG00000002485,-0.00047570214772508314,0.0010637023393559328,-2.23606797749979,ENSMMUG00000002485,0.21932937209348757,0.11128207631029488,0.5073742529243265,ENSMMUG00000002485,0.04673484288850523,0.08633069876913634,1.8472448698521244,ENSMMUG00000002485,-0.11467457163880072,0.14878419356811326,-1.2974471274830677,ENSMMUG00000002485,0.24401583766442728,0.18278322303045988,0.7490629492739114
ENSMMUG00000064016,-0.003982784348222915,0.07524073071063958,-18.891490006033433,ENSMMUG00000064016,0.10063702067189965,0.15442898852647585,1.53451470935284,ENSMMUG00000064016,-0.03303075328480207,0.05710307011435187,-1.7287849787133323,ENSMMUG00000064016,0.1405453331816174,0.33852731641122885,2.4086699198597543,ENSMMUG00000064016,0.010858496387607497,0.03128091593111188,2.8807778549166283,ENSMMUG00000064016,0.07721475695382816,0.24539686805299402,3.178108404844596,ENSMMUG00000064016,-0.24323413329092813,0.15271704245086298,-0.6278602447140952
ENSMMUG00000013954,0.0,0.0,,ENSMMUG00000013954,0.03431555975191002,0.03183426827431392,0.9276919422112007,ENSMMUG00000013954,0.0,0.0,,ENSMMUG00000013954,0.06785039825616637,0.10511662342662564,1.5492410675286263,ENSMMUG00000013954,0.1885971790895832,0.21235187767673538,1.125954686606785,ENSMMUG00000013954,-0.0002509040859495298,0.0005610385920155985,-2.2360679774997894,ENSMMUG00000013954,-0.08938835722780014,0.09240862426555445,-1.0337881479358364
ENSMMUG00000052095,-0.006066751770598855,0.01356566936167625,-2.23606797749979,ENSMMUG00000052095,-0.016058488804711255,0.04625835717576709,-2.8806170828599864,ENSMMUG00000052095,-0.0020413372925351786,0.004564568951114033,-2.2360679774997894,ENSMMUG00000052095,0.09099153689537227,0.09487405169432449,1.0426689660535855,ENSMMUG00000052095,0.06384462489896867,0.15242671445009195,2.3874635443672916,ENSMMUG00000052095,-0.12947170841612468,0.11606055228749562,-0.8964163191117759,ENSMMUG00000052095,0.03798019833518666,0.15693379464088766,4.131989866295583
ENSMMUG00000013272,0.01769231195291598,0.04846293443304274,2.7392086778718174,ENSMMUG00000013272,-0.017547970427447122,0.018289116881012535,-1.042235451480256,ENSMMUG00000013272,-0.01162909629435622,0.026003449831071414,-2.23606797749979,ENSMMUG00000013272,0.007513824916673568,0.07779139937949205,10.353102480052321,ENSMMUG00000013272,-0.2164643731310042,0.18061114710184956,-0.8343689286575751,ENSMMUG00000013272,-0.08138826298619868,0.0988352605260217,-1.214367488624024,ENSMMUG00000013272,-0.18209342204310755,0.24713294611716355,-1.3571766807625758
ENSMMUG00000063208,-0.07277997703673329,0.0438534091248106,-0.6025477186215247,ENSMMUG00000063208,0.014930937469057484,0.023646491255198274,1.5837244850969803,ENSMMUG00000063208,0.0,0.0,,ENSMMUG00000063208,-0.08249354531326501,0.05460175496623673,-0.6618912395980724,ENSMMUG00000063208,-0.3567320400388234,0.14939873133494827,-0.4187981862203605,ENSMMUG00000063208,0.03374415958063481,0.038939454277564636,1.153961300607152,ENSMMUG00000063208,0.10571437365634885,0.0853468893642487,0.8073347683228982
ENSMMUG00000002832,0.029018557146847878,0.026495317109443032,0.9130473639803648,ENSMMUG00000002832,-0.040911424350971864,0.0554816638534524,-1.356141095882779,ENSMMUG00000002832,0.008735186087780122,0.03497973117580898,4.004463193376387,ENSMMUG00000002832,0.12668626920734,0.16088821993843938,1.2699736202281169,ENSMMUG00000002832,0.09913321507110238,0.054768306967500055,0.5524718120785046,ENSMMUG00000002832,0.22420820788251902,0.060176236472296425,0.2683944403312285,ENSMMUG00000002832,-0.007552332720629794,0.1371467309091352,-18.159519182001617
ENSMMUG00000054082,0.04278765413870816,0.012062972138718328,0.2819264664431667,ENSMMUG00000054082,-0.06173733658633382,0.07190615402359782,-1.1647109836532044,ENSMMUG00000054082,-0.0046391688593794105,0.006631201478140111,-1.4293942900425438,ENSMMUG00000054082,0.04168263649971896,0.22667467355948148,5.438107869232547,ENSMMUG00000054082,0.048755842671711874,0.19212649842261728,3.9405841001716295,ENSMMUG00000054082,0.05125907851569427,0.05303680546452093,1.034681211607859,ENSMMUG00000054082,0.1665164874001224,0.1792331299321121,1.0763686691362453
ENSMMUG00000004409,0.0,0.0,,ENSMMUG00000004409,0.0,0.0,,ENSMMUG00000004409,0.0,0.0,,ENSMMUG00000004409,0.15562431883568864,0.15908885827655714,1.0222621982655964,ENSMMUG00000004409,0.04892921578030703,0.28959848202271393,5.918723147393488,ENSMMUG00000004409,-0.01176102643529762,0.025865110261781586,-2.199222185586989,ENSMMUG00000004409,0.1749425989163558,0.09662600151372298,0.5523297476558134
ENSMMUG00000053075,-0.044976207398310576,0.02574170963888059,-0.572340602463682,ENSMMUG00000053075,0.09571936049220604,0.05670573316852146,0.5924165485115076,ENSMMUG00000053075,0.07541151456432775,0.020098562373473582,0.2665184818205587,ENSMMUG00000053075,-0.038649695980935116,0.1935784982104813,-5.008538703796493,ENSMMUG00000053075,-0.020867772095906265,0.06312915293280912,-3.025198504309594,ENSMMUG00000053075,0.12988321970990355,0.16955063829061923,1.3054083404254495,ENSMMUG00000053075,-0.008272739889258649,0.16043469399443291,-19.393175192506877
ENSMMUG00000060742,-0.0036939921699721706,0.05817781256276609,-15.749305869049632,ENSMMUG00000060742,-0.10330927625037095,0.1386025921334772,-1.3416277527448026,ENSMMUG00000060742,-0.048900659959341834,0.0338723354682238,-0.6926764484648419,ENSMMUG00000060742,0.4850351595887746,0.16868835171972674,0.3477858220891556,ENSMMUG00000060742,0.07029913142541457,0.010047379229786216,0.14292323427133957,ENSMMUG00000060742,0.3066032109534665,0.18548947216046768,0.6049821578307594,ENSMMUG00000060742,0.2877327781301911,0.207155608230069,0.7199583223581737
ENSMMUG00000020171,-0.1546605089162065,0.06956925282377942,-0.4498191122691271,ENSMMUG00000020171,0.038821796566330384,0.12901475663350093,3.323255697686945,ENSMMUG00000020171,0.009206129728472907,0.027160662887965214,2.9502802685869347,ENSMMUG00000020171,-0.2025804535593794,0.14934672024675813,-0.7372217685502532,ENSMMUG00000020171,0.03762225167360312,0.02397370278757366,0.6372213708940317,ENSMMUG00000020171,0.053464900727122844,0.25949950907325753,4.853642399856041,ENSMMUG00000020171,-0.08816165545185972,0.2795624595267883,-3.1710209851883073
ENSMMUG00000049977,-0.020003855652175027,0.19582721360055302,-9.789473439799625,ENSMMUG00000049977,-0.3120633844686104,0.14845286524566648,-0.47571382172392906,ENSMMUG00000049977,-0.005311541741788867,0.08123253510200446,-15.29358876404994,ENSMMUG00000049977,-0.30292498439591237,0.2266074929753644,-0.7480647178286104,ENSMMUG00000049977,-0.0583283931260244,0.012966720763227621,-0.22230546854276798,ENSMMUG00000049977,-0.346050615563855,0.2551959732245,-0.7374527359492875,ENSMMUG00000049977,-0.0027775720036477456,0.1342259151754828,-48.32490930899571
ENSMMUG00000001597,-0.026770629840155668,0.0880564056518402,-3.289291517518071,ENSMMUG00000001597,-0.21544175701792415,0.1576186005260368,-0.7316065497596335,ENSMMUG00000001597,-0.024674423398214452,0.03204657025078676,-1.298776864350386,ENSMMUG00000001597,0.4182824894857688,0.2126642281533147,0.5084224979505153,ENSMMUG00000001597,-0.014635817860065653,0.04313486205066579,-2.947212274919107,ENSMMUG00000001597,-0.13914754330578485,0.11353318117993424,-0.8159194081525281,ENSMMUG00000001597,0.16310548044305945,0.4681716850474282,2.8703614604223437
ENSMMUG00000063513,-0.2204884085071445,0.06942423959805887,-0.3148657113909428,ENSMMUG00000063513,0.029198427769938903,0.11439872671176272,3.9179755709155466,ENSMMUG00000063513,0.033280006908086586,0.036367741742292216,1.0927804745573941,ENSMMUG00000063513,-0.026718562809398147,0.10613689077431432,-3.972402689899963,ENSMMUG00000063513,-0.02366790144294853,0.020208572702307206,-0.8538388057352683,ENSMMUG00000063513,0.008435029557794854,0.19998974222016214,23.709429925512307,ENSMMUG00000063513,0.07367900711269108,0.271537284230357,3.685409112734707
ENSMMUG00000061988,0.06594063237504931,0.011203192907534715,0.16989817209841912,ENSMMUG00000061988,-0.009708490150253624,0.02170884393485425,-2.23606797749979,ENSMMUG00000061988,0.0,0.0,,ENSMMUG00000061988,0.002463379389987174,0.16636836455838983,67.5366389905763,ENSMMUG00000061988,0.19407618795017526,0.19678317908386253,1.013948084833479,ENSMMUG00000061988,-0.047851215360148386,0.08506585232337979,-1.7777156062419395,ENSMMUG00000061988,-0.06937493419036,0.12327619976822904,-1.776955916526965
ENSMMUG00000006107,-0.012698166444572426,0.025646760813925504,-2.0197215815270475,ENSMMUG00000006107,-0.011490415203505714,0.025693349484735856,-2.23606797749979,ENSMMUG00000006107,0.0036684557275893106,0.011243602595874067,3.0649416078036436,ENSMMUG00000006107,-0.22080176396667675,0.3152496569302703,-1.4277497211383128,ENSMMUG00000006107,0.11056720909107333,0.0647893751626286,0.5859727824843811,ENSMMUG00000006107,0.05114462110245089,0.0928994112887004,1.8164062864520583,ENSMMUG00000006107,-0.11415690655740134,0.08502086801978528,-0.7447720035846834
ENSMMUG00000030099,0.005063780946441471,0.1311926051379173,25.908033251341926,ENSMMUG00000030099,-0.1098532637052503,0.2221084224676235,-2.021864576218395,ENSMMUG00000030099,0.10844784711471962,0.061970534087299946,0.5714316672579541,ENSMMUG00000030099,-0.22239128150202955,0.16066419045079267,-0.7224392492622352,ENSMMUG00000030099,-0.023724262133058695,0.013526988707590573,-0.5701753180656911,ENSMMUG00000030099,0.0615900612824137,0.26270073129402444,4.265310438472246,ENSMMUG00000030099,0.35223123725919137,0.36459456072866514,1.035100019991629
ENSMMUG00000013394,-0.007159507609632818,0.013236624776373431,-1.8488177536907855,ENSMMUG00000013394,-0.02742094723200413,0.04261155132639299,-1.5539780944058443,ENSMMUG00000013394,0.005791184415239713,0.013975093037821351,2.413166640151432,ENSMMUG00000013394,0.11295304489227255,0.19683600080355224,1.7426356322778367,ENSMMUG00000013394,-0.06874002133859415,0.12968371614627372,-1.8865824249237273,ENSMMUG00000013394,-0.06182093224557585,0.0747964367014744,-1.209888527794356,ENSMMUG00000013394,-0.203913464258919,0.1714651554737395,-0.8408721616147019
ENSMMUG00000001609,-0.03149723715975997,0.06560573792798136,-2.082904528902538,ENSMMUG00000001609,0.0018545909806943484,0.05359530719319393,28.898720931516742,ENSMMUG00000001609,-0.005260399353437789,0.03636908067083906,-6.913748981257678,ENSMMUG00000001609,0.02287090325471521,0.3425714321701653,14.978482850236297,ENSMMUG00000001609,7.480200331873327e-05,0.03434359941520713,459.1267331286324,ENSMMUG00000001609,-0.07450619342608772,0.24469621521586465,-3.2842399264245103,ENSMMUG00000001609,0.29110861028102236,0.3500179481001815,1.2023620591719733
ENSMMUG00000056338,0.015031087777093772,0.007876911369018011,0.5240413392450426,ENSMMUG00000056338,0.0,0.0,,ENSMMUG00000056338,0.0,0.0,,ENSMMUG00000056338,0.042026403653225096,0.05464828022919236,1.3003320645781373,ENSMMUG00000056338,0.09347774057795488,0.12086116572449497,1.2929405971649897,ENSMMUG00000056338,-0.07534229716935986,0.08143224169589368,-1.0808303536703214,ENSMMUG00000056338,0.06852251335176836,0.12449239412119059,1.8168100968815064
ENSMMUG00000061644,0.0,0.0,,ENSMMUG00000061644,0.005874234877866868,0.030499079419543433,5.192008840923071,ENSMMUG00000061644,0.02769341784720451,0.010679899992019019,0.38564759506913276,ENSMMUG00000061644,0.0869886501810243,0.06904874287707803,0.7937672642739814,ENSMMUG00000061644,-0.06783511684059995,0.3393376668339756,-5.002389361713,ENSMMUG00000061644,0.12242897484514838,0.12595067504372512,1.028765251061124,ENSMMUG00000061644,-0.06410049346031954,0.06069728472529311,-0.9469082287621836
ENSMMUG00000051447,-0.00871588064692336,0.018332662742267594,-2.103363215366985,ENSMMUG00000051447,0.00946182683270177,0.02969275810559251,3.1381633410335743,ENSMMUG00000051447,-0.005738249324544901,0.01283111556152465,-2.2360679774997894,ENSMMUG00000051447,-0.10515859848910147,0.20139236471796465,-1.9151297907306815,ENSMMUG00000051447,0.15197922478274284,0.11679088345970307,0.7684661086188447,ENSMMUG00000051447,0.03280147083161497,0.05081507028467857,1.549170479139051,ENSMMUG00000051447,-0.12469113927899052,0.1030196952968441,-0.8261990057396332
ENSMMUG00000021218,-0.04953776295313248,0.03626824046327814,-0.7321331909475082,ENSMMUG00000021218,-0.02861939213496062,0.040637307664458354,-1.4199221099045285,ENSMMUG00000021218,-0.011359131401607108,0.020596509404618144,-1.8132116511746765,ENSMMUG00000021218,0.025935149802421356,0.11095551968026734,4.278190815381691,ENSMMUG00000021218,0.05848906566200934,0.08328375604151166,1.4239200968396954,ENSMMUG00000021218,-0.06714822164367908,0.04336384068783621,-0.6457928389815848,ENSMMUG00000021218,0.09298503345702315,0.24266311225868095,2.6097007576045845
ENSMMUG00000059388,0.10548946855877928,0.277712545437502,2.6326092000620815,ENSMMUG00000059388,-0.23485426276414234,0.26552155673773237,-1.1305801036466105,ENSMMUG00000059388,-0.3086780973325524,0.06626691967779887,-0.21467969464126446,ENSMMUG00000059388,0.07351582910401169,0.06410903434027689,0.8720439546369547,ENSMMUG00000059388,0.03523080640187147,0.006540560564545198,0.185648903120133,ENSMMUG00000059388,0.042073516561732444,0.15652789120072652,3.720342486016368,ENSMMUG00000059388,-0.09856860838746039,0.13091918855850224,-1.3282036816820617
ENSMMUG00000001893,-0.00038850420529236467,0.0008687218125782609,-2.2360679774997894,ENSMMUG00000001893,-0.02050579879303516,0.02081539004756101,-1.0150977417485927,ENSMMUG00000001893,-0.0013530028117007195,0.0030254062607111567,-2.23606797749979,ENSMMUG00000001893,0.01607662938576197,0.040446527458201424,2.515858672093436,ENSMMUG00000001893,-0.019606976725241098,0.12222651473530553,-6.233827705724609,ENSMMUG00000001893,0.10497106958687426,0.13867004871115482,1.3210311113043507,ENSMMUG00000001893,-0.07296827736928622,0.060447212492808246,-0.8284039951620354
ENSMMUG00000021657,-0.2813251906748951,0.19881394749172937,-0.7067051017179712,ENSMMUG00000021657,0.08356854808136667,0.23019008543593122,2.7545062193949597,ENSMMUG00000021657,-0.0805860818275307,0.06564279220031134,-0.8145673633915991,ENSMMUG00000021657,0.007957063779004165,0.07854995287930598,9.8717259357115,ENSMMUG00000021657,0.006583347322225332,0.012289814405156217,1.8668032846551927,ENSMMUG00000021657,-0.16762541415852386,0.19491686920680487,-1.1628121558135056,ENSMMUG00000021657,0.1280355914175552,0.14308891429665457,1.1175713933323965
ENSMMUG00000062326,-0.0025834638131746706,0.005438679130537968,-2.1051888177425977,ENSMMUG00000062326,-0.0033713482528399514,0.0075385638691752785,-2.2360679774997894,ENSMMUG00000062326,0.0,0.0,,ENSMMUG00000062326,0.016754556354236134,0.04779101461868688,2.8524189843202654,ENSMMUG00000062326,-0.27960118767163067,0.14465845949077388,-0.517374266881383,ENSMMUG00000062326,-0.009696547731015425,0.021691342946953036,-2.2370170857377416,ENSMMUG00000062326,0.05300124204870698,0.058835167407793355,1.1100714838668333
ENSMMUG00000010007,-0.044332329268066704,0.04467362642017659,-1.0076986063611986,ENSMMUG00000010007,0.4055895252391899,0.07086810923149833,0.17472864761412418,ENSMMUG00000010007,0.009092680205741423,0.015901378855850995,1.7488109661890816,ENSMMUG00000010007,0.04275444760617142,0.11293048257250127,2.641373913019525,ENSMMUG00000010007,0.164330752935986,0.08025391741537881,0.48836822068624736,ENSMMUG00000010007,0.050364305106796375,0.14646913824180333,2.908193370904628,ENSMMUG00000010007,0.08119979913830326,0.19113060111818336,2.3538309595155633
ENSMMUG00000060632,-0.06836040981674309,0.14343253881309764,-2.0981813771685087,ENSMMUG00000060632,-0.09802519545265224,0.1086784273086982,-1.108678506651809,ENSMMUG00000060632,0.03977965559863205,0.043998590251998114,1.1060575962731851,ENSMMUG00000060632,0.020746998315314125,0.1785249610907398,8.604857357074344,ENSMMUG00000060632,-0.018767970517689695,0.02317405400438358,-1.2347661129657543,ENSMMUG00000060632,0.1102736329261491,0.17188597579825274,1.5587223458337116,ENSMMUG00000060632,-0.020150566511190505,0.1888895455638331,-9.373907451134654
ENSMMUG00000000446,-0.014898925730842635,0.026758667014215823,-1.796013182267366,ENSMMUG00000000446,0.004059238774451478,0.031735175489246474,7.818011517081752,ENSMMUG00000000446,-0.0008401724882639918,0.0018786827965834297,-2.2360679774997894,ENSMMUG00000000446,-0.21191481102539944,0.1442575930778252,-0.6807338872625328,ENSMMUG00000000446,-0.10490574769761417,0.2440461138369252,-2.326336918548796,ENSMMUG00000000446,-0.04497459067834229,0.06298962071688659,-1.4005601777987835,ENSMMUG00000000446,0.13453750488993274,0.2102834145276844,1.5630096209954287
ENSMMUG00000014571,-0.18926391877241708,0.19554432379414696,-1.033183319158058,ENSMMUG00000014571,0.13700806606048846,0.2797116846790557,2.041570928791625,ENSMMUG00000014571,-0.045626279930661845,0.09645622407269226,-2.1140497147537904,ENSMMUG00000014571,0.16273036543334632,0.2145182736613985,1.3182436670018067,ENSMMUG00000014571,-0.01505436269188217,0.0225799693411467,-1.4998953993132234,ENSMMUG00000014571,0.06896301687998964,0.2194264626873507,3.1817990658558273,ENSMMUG00000014571,-0.03572396142369897,0.1100659638310325,-3.081012279842394
ENSMMUG00000054112,-0.003570077089143605,0.006061835220165699,-1.6979563938827495,ENSMMUG00000054112,-0.011047701574415062,0.013951594073398433,-1.2628503747520101,ENSMMUG00000054112,0.010912522647269149,0.005658110677447494,0.5184970387084082,ENSMMUG00000054112,-0.0848744506792878,0.12537006674543105,-1.4771237485726143,ENSMMUG00000054112,0.053580250253593975,0.08205164482344705,1.5313785291240463,ENSMMUG00000054112,0.39853866158261125,0.11713004689136725,0.2938988313611524,ENSMMUG00000054112,-0.1339158205755036,0.11819242924749589,-0.8825874996663098
ENSMMUG00000020374,-0.06248036107442243,0.04884380542088774,-0.7817465293247627,ENSMMUG00000020374,-0.010250499017287239,0.01713892437046987,-1.6720087813837603,ENSMMUG00000020374,0.0,0.0,,ENSMMUG00000020374,-0.003938144052088116,0.07475269655599995,-18.98170700900693,ENSMMUG00000020374,0.27958345738354023,0.17533528663649617,0.627130404199725,ENSMMUG00000020374,-0.019243880475692587,0.02064886310907316,-1.0730093202956255,ENSMMUG00000020374,-0.031045849842498363,0.09778963583829528,-3.1498456745233625
ENSMMUG00000013325,-0.9772469692858312,0.22683087926564144,-0.23211213377454493,ENSMMUG00000013325,-0.44900200665749374,0.2329698739655178,-0.5188615429579385,ENSMMUG00000013325,0.14192633357057224,0.12866776537698402,0.9065813379375754,ENSMMUG00000013325,0.030231313873405163,0.04078038347295602,1.348945125035766,ENSMMUG00000013325,0.037393591054814455,0.006912659510225396,0.18486214656656746,ENSMMUG00000013325,-0.059479993740547334,0.20853225084869387,-3.5059225419275397,ENSMMUG00000013325,0.06370509610630848,0.1031660228692203,1.61943124137292
ENSMMUG00000003565,0.0817929958584617,0.08363952946098381,1.0225756934703485,ENSMMUG00000003565,-0.02738099619791133,0.13694939211640092,-5.001621968993504,ENSMMUG00000003565,-0.05521238919926408,0.040422649549989705,-0.7321300551603098,ENSMMUG00000003565,0.20055325856044734,0.19063236156702534,0.9505323570176158,ENSMMUG00000003565,0.04163383909288067,0.016564023039840153,0.39785000376466795,ENSMMUG00000003565,0.3913569446975483,0.40049781018967595,1.0233568500980403,ENSMMUG00000003565,0.07866970913721216,0.1700041003990503,2.160985495733012
ENSMMUG00000057980,-0.002424720141968049,0.1251529072800793,-51.61540299595056,ENSMMUG00000057980,0.2412186068833101,0.18404249759543834,0.7629697392476411,ENSMMUG00000057980,-0.20874695095356466,0.07028140451725003,-0.33668230456158366,ENSMMUG00000057980,0.15841432738773847,0.13319675312045293,0.8408125408659379,ENSMMUG00000057980,0.017660413074168848,0.020511013290212817,1.1614118652871956,ENSMMUG00000057980,0.2289532011715907,0.1761750532094241,0.7694806288267984,ENSMMUG00000057980,0.0974872824717936,0.11803436451772248,1.2107667946521523
ENSMMUG00000003567,-0.006692101473174519,0.01496399380634471,-2.23606797749979,ENSMMUG00000003567,0.007986505735537866,0.0025640915481903127,0.3210529902684192,ENSMMUG00000003567,-0.006820696582749292,0.0108783437817497,-1.5949021701482649,ENSMMUG00000003567,0.012868688226585623,0.02884805689647141,2.2417247499145843,ENSMMUG00000003567,-0.1830828023125628,0.15144201331029425,-0.8271777108357194,ENSMMUG00000003567,-0.041204022432344584,0.06490059691149042,-1.575103426323357,ENSMMUG00000003567,-0.03265192132890839,0.04242661335674068,-1.2993603938148126
